claim_type,requested_amount,evidence_available,evidence_count,previous_refund_count,previous_refund_amount,account_age_days,previous_support_decisions,previous_support_approvals,previous_support_evidence_requests,previous_support_escalations,time_since_previous_request_hours,support_decision,episode_id,customer_id,sequence_number,timestamp,request_id,order_id,claim_text,evidence_types,reason_code,approved_amount,requires_followup,previous_support_denials
WRONG_ITEM_CLAIM,624.72,False,0,4,4864.35,963,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00581,CUSTOMER_0581,1,2026-01-24 01:04:00,POLICY_REQUEST_0005801,ORDER_003319,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,4679.31,False,0,4,4864.35,963,1,0,1,0,76.33333333333333,REQUEST_EVIDENCE,EPISODE_00581,CUSTOMER_0581,2,2026-01-27 05:24:00,POLICY_REQUEST_0005802,ORDER_003321,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,4307.22,True,1,4,4864.35,963,2,0,2,0,4.65,DENY,EPISODE_00581,CUSTOMER_0581,3,2026-01-27 10:03:00,POLICY_REQUEST_0005803,ORDER_003320,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
SHORTAGE_CLAIM,6383.36,False,0,4,4864.35,963,3,0,2,0,20.166666666666668,REQUEST_EVIDENCE,EPISODE_00581,CUSTOMER_0581,4,2026-01-28 06:13:00,POLICY_REQUEST_0005804,ORDER_003321,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
NON_DELIVERY_CLAIM,1056.37,False,0,4,4864.35,963,4,0,3,0,23.733333333333334,REQUEST_EVIDENCE,EPISODE_00581,CUSTOMER_0581,5,2026-01-29 05:57:00,POLICY_REQUEST_0005805,ORDER_003315,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,1
SUBSTITUTED_RETURN_CLAIM,968.56,True,1,4,4864.35,963,5,0,4,0,15.616666666666667,APPROVE,EPISODE_00581,CUSTOMER_0581,6,2026-01-29 21:34:00,POLICY_REQUEST_0005806,ORDER_003322,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,968.56,False,1
SUBSTITUTED_RETURN_CLAIM,1058.58,False,0,4,4864.35,963,6,1,4,0,2.85,REQUEST_EVIDENCE,EPISODE_00581,CUSTOMER_0581,7,2026-01-30 00:25:00,POLICY_REQUEST_0005807,ORDER_003315,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
WRONG_ITEM_CLAIM,2614.27,False,0,4,4864.35,963,7,1,5,0,18.133333333333333,REQUEST_EVIDENCE,EPISODE_00581,CUSTOMER_0581,8,2026-01-30 18:33:00,POLICY_REQUEST_0005808,ORDER_003317,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SUBSTITUTED_RETURN_CLAIM,382.91,True,1,4,4864.35,963,8,1,6,0,9.233333333333333,APPROVE,EPISODE_00581,CUSTOMER_0581,9,2026-01-31 03:47:00,POLICY_REQUEST_0005809,ORDER_003319,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,382.91,False,1
SUBSTITUTED_RETURN_CLAIM,701.51,True,1,4,4864.35,963,9,2,6,0,18.85,APPROVE,EPISODE_00581,CUSTOMER_0581,10,2026-01-31 22:38:00,POLICY_REQUEST_0005810,ORDER_003318,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,701.51,False,1
SUBSTITUTED_RETURN_CLAIM,1607.46,False,0,1,710.25,951,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00582,CUSTOMER_0582,1,2026-01-10 01:11:00,POLICY_REQUEST_0005811,ORDER_003328,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,959.07,False,0,1,710.25,951,1,0,1,0,130.76666666666668,REQUEST_EVIDENCE,EPISODE_00582,CUSTOMER_0582,2,2026-01-15 11:57:00,POLICY_REQUEST_0005812,ORDER_003328,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,5526.18,True,1,1,710.25,951,2,0,2,0,7.133333333333334,ESCALATE,EPISODE_00582,CUSTOMER_0582,3,2026-01-15 19:05:00,POLICY_REQUEST_0005813,ORDER_003325,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,569.08,True,1,1,710.25,951,3,0,2,1,11.666666666666666,APPROVE,EPISODE_00582,CUSTOMER_0582,4,2026-01-16 06:45:00,POLICY_REQUEST_0005814,ORDER_003324,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,569.08,False,0
SUBSTITUTED_RETURN_CLAIM,1517.76,False,0,1,710.25,951,4,1,2,1,10.516666666666667,REQUEST_EVIDENCE,EPISODE_00582,CUSTOMER_0582,5,2026-01-16 17:16:00,POLICY_REQUEST_0005815,ORDER_003326,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,3745.88,False,0,1,710.25,951,5,1,3,1,19.883333333333333,REQUEST_EVIDENCE,EPISODE_00582,CUSTOMER_0582,6,2026-01-17 13:09:00,POLICY_REQUEST_0005816,ORDER_003326,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
WRONG_ITEM_CLAIM,1931.13,False,0,1,710.25,951,6,1,4,1,57.516666666666666,REQUEST_EVIDENCE,EPISODE_00582,CUSTOMER_0582,7,2026-01-19 22:40:00,POLICY_REQUEST_0005817,ORDER_003325,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,4421.73,False,0,1,710.25,951,7,1,5,1,197.4,DENY,EPISODE_00582,CUSTOMER_0582,8,2026-01-28 04:04:00,POLICY_REQUEST_0005818,ORDER_003326,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
SHORTAGE_CLAIM,7634.81,False,0,1,710.25,951,8,1,5,1,9.9,REQUEST_EVIDENCE,EPISODE_00582,CUSTOMER_0582,9,2026-01-28 13:58:00,POLICY_REQUEST_0005819,ORDER_003323,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SHORTAGE_CLAIM,7357.34,True,1,1,710.25,951,9,1,6,1,2.533333333333333,DENY,EPISODE_00582,CUSTOMER_0582,10,2026-01-28 16:30:00,POLICY_REQUEST_0005820,ORDER_003326,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,1
SHORTAGE_CLAIM,569.59,True,1,1,339.49,1057,0,0,0,0,999.0,APPROVE,EPISODE_00583,CUSTOMER_0583,1,2026-01-09 04:16:00,POLICY_REQUEST_0005821,ORDER_003334,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,569.59,False,0
SUBSTITUTED_RETURN_CLAIM,2678.91,False,0,1,339.49,1057,1,1,0,0,322.18333333333334,REQUEST_EVIDENCE,EPISODE_00583,CUSTOMER_0583,2,2026-01-22 14:27:00,POLICY_REQUEST_0005822,ORDER_003331,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,1105.31,True,1,1,339.49,1057,2,1,1,0,130.61666666666667,APPROVE,EPISODE_00583,CUSTOMER_0583,3,2026-01-28 01:04:00,POLICY_REQUEST_0005823,ORDER_003329,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,1105.31,False,0
SHORTAGE_CLAIM,9180.4,True,1,1,339.49,1057,3,2,1,0,16.766666666666666,ESCALATE,EPISODE_00583,CUSTOMER_0583,4,2026-01-28 17:50:00,POLICY_REQUEST_0005824,ORDER_003333,Customer reports a shortage_claim.,delivery_photo,HIGH_VALUE_CASE,0.0,True,0
WRONG_ITEM_CLAIM,7313.1,True,1,1,339.49,1057,4,2,1,1,19.5,ESCALATE,EPISODE_00583,CUSTOMER_0583,5,2026-01-29 13:20:00,POLICY_REQUEST_0005825,ORDER_003336,Customer reports a wrong_item_claim.,package_photo,HIGH_VALUE_CASE,0.0,True,0
NON_DELIVERY_CLAIM,341.05,True,1,1,339.49,1057,5,2,1,2,21.766666666666666,APPROVE,EPISODE_00583,CUSTOMER_0583,6,2026-01-30 11:06:00,POLICY_REQUEST_0005826,ORDER_003329,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,341.05,False,0
SUBSTITUTED_RETURN_CLAIM,5447.52,True,1,1,339.49,1057,6,3,1,2,2.5,ESCALATE,EPISODE_00583,CUSTOMER_0583,7,2026-01-30 13:36:00,POLICY_REQUEST_0005827,ORDER_003336,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
SHORTAGE_CLAIM,1351.78,True,1,1,339.49,1057,7,3,1,3,15.766666666666667,APPROVE,EPISODE_00583,CUSTOMER_0583,8,2026-01-31 05:22:00,POLICY_REQUEST_0005828,ORDER_003332,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,1351.78,False,0
SUBSTITUTED_RETURN_CLAIM,632.79,False,0,1,339.49,1057,8,4,1,3,16.466666666666665,REQUEST_EVIDENCE,EPISODE_00583,CUSTOMER_0583,9,2026-01-31 21:50:00,POLICY_REQUEST_0005829,ORDER_003334,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,775.31,False,0,1,339.49,1057,9,4,2,3,17.766666666666666,REQUEST_EVIDENCE,EPISODE_00583,CUSTOMER_0583,10,2026-02-01 15:36:00,POLICY_REQUEST_0005830,ORDER_003335,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
WRONG_ITEM_CLAIM,1901.03,True,1,0,1570.07,1016,0,0,0,0,999.0,APPROVE,EPISODE_00584,CUSTOMER_0584,1,2026-01-02 11:00:00,POLICY_REQUEST_0005831,ORDER_003338,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,1901.03,False,0
SUBSTITUTED_RETURN_CLAIM,888.73,False,0,0,1570.07,1016,1,1,0,0,434.15,REQUEST_EVIDENCE,EPISODE_00584,CUSTOMER_0584,2,2026-01-20 13:09:00,POLICY_REQUEST_0005832,ORDER_003338,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,993.89,False,0,0,1570.07,1016,2,1,1,0,14.916666666666666,REQUEST_EVIDENCE,EPISODE_00584,CUSTOMER_0584,3,2026-01-21 04:04:00,POLICY_REQUEST_0005833,ORDER_003339,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,5691.83,False,0,0,1570.07,1016,3,1,2,0,9.5,REQUEST_EVIDENCE,EPISODE_00584,CUSTOMER_0584,4,2026-01-21 13:34:00,POLICY_REQUEST_0005834,ORDER_003340,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,2468.48,True,1,0,1570.07,1016,4,1,3,0,22.116666666666667,APPROVE,EPISODE_00584,CUSTOMER_0584,5,2026-01-22 11:41:00,POLICY_REQUEST_0005835,ORDER_003338,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2468.48,False,0
SHORTAGE_CLAIM,2147.95,False,0,0,1570.07,1016,5,2,3,0,21.033333333333335,DENY,EPISODE_00584,CUSTOMER_0584,6,2026-01-23 08:43:00,POLICY_REQUEST_0005836,ORDER_003338,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
SHORTAGE_CLAIM,675.37,True,1,0,1570.07,1016,6,2,3,0,8.966666666666667,APPROVE,EPISODE_00584,CUSTOMER_0584,7,2026-01-23 17:41:00,POLICY_REQUEST_0005837,ORDER_003339,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,675.37,False,1
WRONG_ITEM_CLAIM,1513.92,True,1,0,1570.07,1016,7,3,3,0,45.96666666666667,APPROVE,EPISODE_00584,CUSTOMER_0584,8,2026-01-25 15:39:00,POLICY_REQUEST_0005838,ORDER_003338,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,1513.92,False,1
SHORTAGE_CLAIM,2397.23,True,1,0,1570.07,1016,8,4,3,0,51.5,DENY,EPISODE_00584,CUSTOMER_0584,9,2026-01-27 19:09:00,POLICY_REQUEST_0005839,ORDER_003338,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,1
WRONG_ITEM_CLAIM,1734.73,False,0,0,1570.07,1016,9,4,3,0,7.466666666666667,REQUEST_EVIDENCE,EPISODE_00584,CUSTOMER_0584,10,2026-01-28 02:37:00,POLICY_REQUEST_0005840,ORDER_003340,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,2
SUBSTITUTED_RETURN_CLAIM,2443.14,True,1,0,2710.76,1279,0,0,0,0,999.0,APPROVE,EPISODE_00585,CUSTOMER_0585,1,2026-01-07 02:00:00,POLICY_REQUEST_0005841,ORDER_003346,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2443.14,False,0
WRONG_ITEM_CLAIM,1519.01,False,0,0,2710.76,1279,1,1,0,0,197.26666666666668,REQUEST_EVIDENCE,EPISODE_00585,CUSTOMER_0585,2,2026-01-15 07:16:00,POLICY_REQUEST_0005842,ORDER_003348,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,652.53,True,1,0,2710.76,1279,2,1,1,0,346.76666666666665,APPROVE,EPISODE_00585,CUSTOMER_0585,3,2026-01-29 18:02:00,POLICY_REQUEST_0005843,ORDER_003346,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,652.53,False,0
SUBSTITUTED_RETURN_CLAIM,2234.67,False,0,0,2710.76,1279,3,2,1,0,6.633333333333334,REQUEST_EVIDENCE,EPISODE_00585,CUSTOMER_0585,4,2026-01-30 00:40:00,POLICY_REQUEST_0005844,ORDER_003343,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,3681.12,False,0,0,2710.76,1279,4,2,2,0,22.333333333333332,REQUEST_EVIDENCE,EPISODE_00585,CUSTOMER_0585,5,2026-01-30 23:00:00,POLICY_REQUEST_0005845,ORDER_003344,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,3336.99,False,0,0,2710.76,1279,5,2,3,0,13.033333333333333,REQUEST_EVIDENCE,EPISODE_00585,CUSTOMER_0585,6,2026-01-31 12:02:00,POLICY_REQUEST_0005846,ORDER_003346,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,3336.99,False,0,0,2710.76,1279,6,2,4,0,23.166666666666668,REQUEST_EVIDENCE,EPISODE_00585,CUSTOMER_0585,7,2026-02-01 11:12:00,POLICY_REQUEST_0005847,ORDER_003346,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,2349.19,True,1,0,2710.76,1279,7,2,5,0,7.25,APPROVE,EPISODE_00585,CUSTOMER_0585,8,2026-02-01 18:27:00,POLICY_REQUEST_0005848,ORDER_003342,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2349.19,False,0
SUBSTITUTED_RETURN_CLAIM,4939.73,False,0,0,2710.76,1279,8,3,5,0,10.233333333333333,REQUEST_EVIDENCE,EPISODE_00585,CUSTOMER_0585,9,2026-02-02 04:41:00,POLICY_REQUEST_0005849,ORDER_003343,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,7061.37,True,1,0,2710.76,1279,9,3,6,0,23.55,ESCALATE,EPISODE_00585,CUSTOMER_0585,10,2026-02-03 04:14:00,POLICY_REQUEST_0005850,ORDER_003348,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
WRONG_ITEM_CLAIM,1258.21,True,1,4,3470.4,1125,0,0,0,0,999.0,APPROVE,EPISODE_00586,CUSTOMER_0586,1,2026-01-16 03:37:00,POLICY_REQUEST_0005851,ORDER_003352,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,1258.21,False,0
SUBSTITUTED_RETURN_CLAIM,317.47,False,0,4,3470.4,1125,1,1,0,0,268.28333333333336,REQUEST_EVIDENCE,EPISODE_00586,CUSTOMER_0586,2,2026-01-27 07:54:00,POLICY_REQUEST_0005852,ORDER_003353,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,3951.77,False,0,4,3470.4,1125,2,1,1,0,21.366666666666667,REQUEST_EVIDENCE,EPISODE_00586,CUSTOMER_0586,3,2026-01-28 05:16:00,POLICY_REQUEST_0005853,ORDER_003350,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,2345.04,True,1,4,3470.4,1125,3,1,2,0,13.766666666666667,APPROVE,EPISODE_00586,CUSTOMER_0586,4,2026-01-28 19:02:00,POLICY_REQUEST_0005854,ORDER_003352,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2345.04,False,0
NON_DELIVERY_CLAIM,616.27,True,1,4,3470.4,1125,4,2,2,0,6.266666666666667,APPROVE,EPISODE_00586,CUSTOMER_0586,5,2026-01-29 01:18:00,POLICY_REQUEST_0005855,ORDER_003351,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,616.27,False,0
SHORTAGE_CLAIM,2271.61,False,0,4,3470.4,1125,5,3,2,0,9.666666666666666,DENY,EPISODE_00586,CUSTOMER_0586,6,2026-01-29 10:58:00,POLICY_REQUEST_0005856,ORDER_003350,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
SUBSTITUTED_RETURN_CLAIM,2931.23,False,0,4,3470.4,1125,6,3,2,0,23.633333333333333,REQUEST_EVIDENCE,EPISODE_00586,CUSTOMER_0586,7,2026-01-30 10:36:00,POLICY_REQUEST_0005857,ORDER_003350,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SHORTAGE_CLAIM,5545.56,True,1,4,3470.4,1125,7,3,3,0,20.933333333333334,ESCALATE,EPISODE_00586,CUSTOMER_0586,8,2026-01-31 07:32:00,POLICY_REQUEST_0005858,ORDER_003352,Customer reports a shortage_claim.,delivery_photo,HIGH_VALUE_CASE,0.0,True,1
NON_DELIVERY_CLAIM,3197.53,False,0,4,3470.4,1125,8,3,3,1,18.2,REQUEST_EVIDENCE,EPISODE_00586,CUSTOMER_0586,9,2026-02-01 01:44:00,POLICY_REQUEST_0005859,ORDER_003351,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,1
WRONG_ITEM_CLAIM,1967.56,False,0,4,3470.4,1125,9,3,4,1,13.383333333333333,REQUEST_EVIDENCE,EPISODE_00586,CUSTOMER_0586,10,2026-02-01 15:07:00,POLICY_REQUEST_0005860,ORDER_003354,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
NON_DELIVERY_CLAIM,6073.75,False,0,0,1419.48,633,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00587,CUSTOMER_0587,1,2026-01-24 00:50:00,POLICY_REQUEST_0005861,ORDER_003355,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SHORTAGE_CLAIM,6378.98,False,0,0,1419.48,633,1,0,1,0,13.35,REQUEST_EVIDENCE,EPISODE_00587,CUSTOMER_0587,2,2026-01-24 14:11:00,POLICY_REQUEST_0005862,ORDER_003355,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,1533.51,True,1,0,1419.48,633,2,0,2,0,13.583333333333334,APPROVE,EPISODE_00587,CUSTOMER_0587,3,2026-01-25 03:46:00,POLICY_REQUEST_0005863,ORDER_003359,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,1533.51,False,0
NON_DELIVERY_CLAIM,1072.03,False,0,0,1419.48,633,3,1,2,0,19.133333333333333,REQUEST_EVIDENCE,EPISODE_00587,CUSTOMER_0587,4,2026-01-25 22:54:00,POLICY_REQUEST_0005864,ORDER_003359,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SHORTAGE_CLAIM,2483.08,True,1,0,1419.48,633,4,1,3,0,3.8833333333333333,DENY,EPISODE_00587,CUSTOMER_0587,5,2026-01-26 02:47:00,POLICY_REQUEST_0005865,ORDER_003359,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
WRONG_ITEM_CLAIM,5097.82,False,0,0,1419.48,633,5,1,3,0,1.5,REQUEST_EVIDENCE,EPISODE_00587,CUSTOMER_0587,6,2026-01-26 04:17:00,POLICY_REQUEST_0005866,ORDER_003357,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
NON_DELIVERY_CLAIM,2282.05,True,1,0,1419.48,633,6,1,4,0,17.15,APPROVE,EPISODE_00587,CUSTOMER_0587,7,2026-01-26 21:26:00,POLICY_REQUEST_0005867,ORDER_003359,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2282.05,False,1
SHORTAGE_CLAIM,2185.3,False,0,0,1419.48,633,7,2,4,0,17.366666666666667,DENY,EPISODE_00587,CUSTOMER_0587,8,2026-01-27 14:48:00,POLICY_REQUEST_0005868,ORDER_003356,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,1
SUBSTITUTED_RETURN_CLAIM,2804.36,False,0,0,1419.48,633,8,2,4,0,20.533333333333335,REQUEST_EVIDENCE,EPISODE_00587,CUSTOMER_0587,9,2026-01-28 11:20:00,POLICY_REQUEST_0005869,ORDER_003358,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,2
SHORTAGE_CLAIM,3696.81,True,1,0,1419.48,633,9,2,5,0,2.0833333333333335,APPROVE,EPISODE_00587,CUSTOMER_0587,10,2026-01-28 13:25:00,POLICY_REQUEST_0005870,ORDER_003355,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,3696.81,False,2
SUBSTITUTED_RETURN_CLAIM,2458.55,True,1,0,380.46,376,0,0,0,0,999.0,APPROVE,EPISODE_00588,CUSTOMER_0588,1,2026-01-14 01:45:00,POLICY_REQUEST_0005871,ORDER_003363,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2458.55,False,0
WRONG_ITEM_CLAIM,508.85,False,0,0,380.46,376,1,1,0,0,272.31666666666666,REQUEST_EVIDENCE,EPISODE_00588,CUSTOMER_0588,2,2026-01-25 10:04:00,POLICY_REQUEST_0005872,ORDER_003362,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,5733.31,True,1,0,380.46,376,2,1,1,0,8.283333333333333,ESCALATE,EPISODE_00588,CUSTOMER_0588,3,2026-01-25 18:21:00,POLICY_REQUEST_0005873,ORDER_003363,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
SHORTAGE_CLAIM,5845.39,False,0,0,380.46,376,3,1,1,1,13.716666666666667,DENY,EPISODE_00588,CUSTOMER_0588,4,2026-01-26 08:04:00,POLICY_REQUEST_0005874,ORDER_003361,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
WRONG_ITEM_CLAIM,5087.03,False,0,0,380.46,376,4,1,1,1,17.2,REQUEST_EVIDENCE,EPISODE_00588,CUSTOMER_0588,5,2026-01-27 01:16:00,POLICY_REQUEST_0005875,ORDER_003361,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SHORTAGE_CLAIM,1611.26,True,1,0,380.46,376,5,1,2,1,5.283333333333333,APPROVE,EPISODE_00588,CUSTOMER_0588,6,2026-01-27 06:33:00,POLICY_REQUEST_0005876,ORDER_003363,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,1611.26,False,1
NON_DELIVERY_CLAIM,1893.32,False,0,0,380.46,376,6,2,2,1,14.633333333333333,REQUEST_EVIDENCE,EPISODE_00588,CUSTOMER_0588,7,2026-01-27 21:11:00,POLICY_REQUEST_0005877,ORDER_003362,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,1
SHORTAGE_CLAIM,1967.17,True,1,0,380.46,376,7,2,3,1,14.016666666666667,DENY,EPISODE_00588,CUSTOMER_0588,8,2026-01-28 11:12:00,POLICY_REQUEST_0005878,ORDER_003361,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,1
SHORTAGE_CLAIM,2601.55,False,0,0,380.46,376,8,2,3,1,2.8666666666666667,DENY,EPISODE_00588,CUSTOMER_0588,9,2026-01-28 14:04:00,POLICY_REQUEST_0005879,ORDER_003361,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,2
WRONG_ITEM_CLAIM,858.63,True,1,0,380.46,376,9,2,3,1,15.1,APPROVE,EPISODE_00588,CUSTOMER_0588,10,2026-01-29 05:10:00,POLICY_REQUEST_0005880,ORDER_003362,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,858.63,False,3
SHORTAGE_CLAIM,1176.11,False,0,0,334.65,187,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00589,CUSTOMER_0589,1,2026-01-02 14:01:00,POLICY_REQUEST_0005881,ORDER_003367,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,466.27,True,1,0,334.65,187,1,0,1,0,675.3833333333333,APPROVE,EPISODE_00589,CUSTOMER_0589,2,2026-01-30 17:24:00,POLICY_REQUEST_0005882,ORDER_003373,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,466.27,False,0
SHORTAGE_CLAIM,2202.46,False,0,0,334.65,187,2,1,1,0,5.366666666666666,DENY,EPISODE_00589,CUSTOMER_0589,3,2026-01-30 22:46:00,POLICY_REQUEST_0005883,ORDER_003370,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
WRONG_ITEM_CLAIM,428.58,False,0,0,334.65,187,3,1,1,0,19.316666666666666,REQUEST_EVIDENCE,EPISODE_00589,CUSTOMER_0589,4,2026-01-31 18:05:00,POLICY_REQUEST_0005884,ORDER_003371,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SUBSTITUTED_RETURN_CLAIM,1728.69,False,0,0,334.65,187,4,1,2,0,4.316666666666666,REQUEST_EVIDENCE,EPISODE_00589,CUSTOMER_0589,5,2026-01-31 22:24:00,POLICY_REQUEST_0005885,ORDER_003364,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
WRONG_ITEM_CLAIM,784.26,True,1,0,334.65,187,5,1,3,0,20.166666666666668,APPROVE,EPISODE_00589,CUSTOMER_0589,6,2026-02-01 18:34:00,POLICY_REQUEST_0005886,ORDER_003370,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,784.26,False,1
SUBSTITUTED_RETURN_CLAIM,5172.25,False,0,0,334.65,187,6,2,3,0,3.033333333333333,REQUEST_EVIDENCE,EPISODE_00589,CUSTOMER_0589,7,2026-02-01 21:36:00,POLICY_REQUEST_0005887,ORDER_003368,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
